MSSubClass,MSZoning,Neighborhood,OverallQual,YearRemodAdd,RoofStyle,MasVnrType,ExterQual,BsmtQual,BsmtExposure,HeatingQC,CentralAir,FirstFlrSF,GrLivArea,BsmtFullBath,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,PavedDrive,LotFrontage
0.058823529,0.75,0.136363636,0.444444444,0.967213115,0,0,0.333333333,0.5,0.25,0.5,0,0.359675084,0.336215505,0.333333333,0.333333333,0,0.2,0,0,0,1,0.429425342
0.823529412,0.25,0.045454545,0.444444444,0.573770492,0,0,0.333333333,0.75,0.25,0.5,1,0.178996391,0.425481808,0,0.333333333,0,0.2,0.8,0.333333333,0.25,1,0.199504142
0.235294118,0.75,0.454545455,0.666666667,0.278688525,0,0.666666667,0.666666667,0.75,0.25,0.75,1,0.458557947,0.673692127,0.333333333,0.666666667,0.333333333,0.6,0.8,0.666666667,0.75,1,0.632594266
0.294117647,0.25,0.227272727,0.333333333,0.93442623,0,0,0.333333333,0.5,0.25,0.25,0,0.335251555,0.488277384,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.369595419
0.058823529,0.75,0.227272727,0.333333333,0.016393443,0,0,0.333333333,0.5,0.25,0.5,1,0.402687561,0.376422521,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.388581117
0.294117647,0.75,0.181818182,0.555555556,0.081967213,0,0,0.333333333,0.5,0.25,1,1,0.278934941,0.505942595,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.388581117
0,0.75,0.909090909,0.888888889,0.016393443,1,1,0.666666667,1,0.75,1,1,0.649027551,0.606695142,0.333333333,1,0.333333333,1,0.8,1,0.75,1,0.530341853
0.235294118,0.75,0.954545455,0.777777778,0.016393443,0,1,0.666666667,1,0.25,1,1,0.595218319,0.660517342,0.333333333,1,0.333333333,0.8,0.8,1,0.75,1,0.521832514
0,0.75,0.545454545,0.555555556,0.163934426,0,1,0.666666667,0.75,0.25,0.75,1,0.593333217,0.554633435,0,0.666666667,0.333333333,0.6,0.8,1,0.5,1,0.388581117
0.823529412,0.25,0.090909091,0.444444444,0.639344262,0,0.666666667,0.333333333,0.5,0.25,0.5,1,0.240145793,0.481282854,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0
0.235294118,0.75,0.590909091,0.555555556,0.06557377,0,0,0.666666667,0.75,0.25,1,1,0.333847348,0.533477163,0.333333333,0.666666667,0.333333333,0.8,0.8,1,0.5,1,0.388581117
0,0.75,0.272727273,0.444444444,0.770491803,1,0,0.333333333,0.5,0.25,0.5,1,0.380135924,0.3553418,0.333333333,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.388581117
0.176470588,0.25,0.181818182,0.555555556,0.93442623,0,0,0.333333333,0.5,0.25,1,1,0.416506135,0.568065862,0,0.333333333,0.666666667,0.8,0.4,0.333333333,0.5,1,0.321096624
0.176470588,0.75,0.318181818,0.555555556,0.967213115,0,0,0.333333333,0.5,0.25,0.25,1,0.539614943,0.574386762,0,0.333333333,0.333333333,0.8,0.4,0.333333333,0.5,1,0.388581117
0.058823529,0.25,0.227272727,0.333333333,1,0,0,0.333333333,0.5,0.25,0.5,1,0.304610161,0.284742157,0,0.333333333,0,0.2,0.8,0.333333333,0.25,1,0.298194064
0,0.75,0.363636364,0.333333333,0.93442623,0,0,0.333333333,0,0,0.5,1,0.429837847,0.401801947,0,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.388581117
0.235294118,0.75,0.681818182,0.666666667,0.131147541,0,0.666666667,0.666666667,0.75,0.25,1,1,0.344937764,0.567214477,0,0.666666667,0,0.2,0.8,0.666666667,0.5,1,0.434908997
0.176470588,0.75,0.318181818,0.444444444,1,0,0,0.333333333,0.5,0.25,0.5,1,0.424708953,0.57375973,0,0.666666667,0.333333333,0.8,0.4,0.333333333,0.25,1,0.321096624
0,0.75,0.363636364,0.444444444,0.098360656,0,0,0.333333333,0.5,0.25,0.75,1,0.359675084,0.336215505,0.333333333,0.666666667,0,0.2,0.4,0.666666667,0.5,1,0.388581117
0.588235294,0.75,0.454545455,0.555555556,0.442622951,0,0,0.333333333,0.75,0.25,0.5,1,0.307134742,0.287102074,0.333333333,0.333333333,0,0.2,0.8,0.333333333,0.25,1,0.321096624
0.235294118,0.75,0.681818182,0.666666667,0.131147541,0,0.666666667,0.666666667,0.75,0.25,1,1,0.400727777,0.594281578,0,0.666666667,0.333333333,0.6,0.8,0.666666667,0.5,1,0.495063747
0.823529412,0.75,0.954545455,0.666666667,0.131147541,0,1,0.666666667,0.75,0.25,1,1,0.313125897,0.55989376,0,0.666666667,0,0.2,1,0.666666667,0.5,1,0.199504142
0,0.75,0.863636364,0.777777778,0.032786885,1,0.666666667,0.666666667,0.75,0.75,1,1,0.564378636,0.527567399,0,1,0.333333333,0.8,0.8,0.666666667,0.5,1,0.412469402
0.323529412,0.25,0.227272727,0.666666667,0.114754098,0,0,0.333333333,0.5,0.25,1,1,0.610196327,0.830384649,0,0.666666667,0.333333333,1,0.8,0.333333333,0.75,1,0.526111636
0,0.75,0.954545455,0.888888889,0.049180328,1,1,0.666666667,1,0.25,1,1,0.604963922,0.565505535,0.333333333,1,0.666666667,1,0.8,1,0.5,1,0.606144448
0,0.75,0.136363636,0.444444444,0.852459016,0,0,0.333333333,0.5,0.25,0.5,1,0.507231052,0.47414723,0,0.333333333,0,0.2,0.8,0.333333333,0.25,1,0.434908997
0.176470588,0.75,0.363636364,0.555555556,0.081967213,0,0,0.333333333,0.5,0.25,1,1,0.45516998,0.568915203,0,0.333333333,0,0.2,0.8,0.333333333,0.25,1,0.495063747
0.176470588,0.75,0.363636364,0.333333333,0.93442623,0,0,0.333333333,0.5,0.25,0.5,0,0.290678526,0.450057679,0,0.333333333,0,0.2,0,0,0,1,0.388581117
0.382352941,0.75,0.454545455,0.444444444,0.409836066,0,0,0.333333333,0.75,0.75,0.75,1,0.368335264,0.344310831,0.333333333,0.666666667,0,0.2,0.8,0.666666667,0.5,1,0.388581117
0.235294118,0.75,0.454545455,0.666666667,0.31147541,0,0.666666667,0.666666667,0.75,1,1,1,0.477631605,0.643928332,0.333333333,0.333333333,0.333333333,0.8,0.8,1,0.5,1,0.388581117
0,0.75,0.363636364,0.444444444,0.06557377,0,0,0.333333333,0,0,1,1,0.343111785,0.320732537,0,0.333333333,0.333333333,0,0.4,0.333333333,0.25,1,0.388581117
0.294117647,0.75,0.181818182,0.666666667,0.278688525,0,0,0.333333333,0.75,0.25,0.5,0,0.463250715,0.636473382,0,0.666666667,0,0.2,0.4,0.333333333,0.5,1,0.388581117
0.823529412,0.25,0.045454545,0.444444444,0.540983607,0,0,0.333333333,0.75,0.5,0.5,1,0.231641315,0.481825832,0,0.333333333,0.333333333,0.8,1,1,0.25,1,0.388581117
0.294117647,0.25,0.227272727,0.555555556,0.229508197,0,0,0.333333333,0.5,0.25,1,0,0.271267432,0.498775195,0,0.333333333,0,0.2,0.4,0.333333333,0.25,0,0.388581117
0.176470588,0.25,0.227272727,0.222222222,1,0.5,0,0.666666667,0.25,0.25,0.75,0,0.349014284,0.55529527,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.388581117
0,0.75,0.954545455,1,0.016393443,1,0.666666667,1,1,0.25,1,1,0.68107097,0.636648549,0.333333333,1,0.333333333,0.8,0.8,1,0.75,1,0.554755532
0.823529412,1,0.818181818,0.666666667,0.016393443,0,0,0.666666667,0.75,0.25,1,1,0.237130372,0.466864702,0,0.666666667,0,0.2,0.4,0.666666667,0.5,1,0.189076975
0,0.75,1,0.777777778,0.196721311,0,0,0.666666667,0.75,0.25,1,1,0.598494818,0.559458375,0.333333333,0.666666667,0.333333333,0.4,0.8,0.666666667,0.75,1,0.53452427
0,0.75,0.409090909,0.333333333,0.032786885,0,0,0.333333333,0.5,0.25,0.5,1,0.351260186,0.328349464,0.333333333,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.440312596
0,0.75,0.409090909,0.444444444,0.524590164,0,0,0.333333333,0.75,0.75,0.75,1,0.53934259,0.504164313,0.333333333,0.333333333,0.333333333,0.6,0.8,0.666666667,0.5,1,0.480916549
0.058823529,0.25,0.227272727,0.444444444,0.032786885,0,0,0.666666667,0.5,0.25,0.5,1,0.402687561,0.376422521,0,0.333333333,0,0.2,0.4,0.333333333,0.5,0,0.388581117
0.823529412,0.25,0.045454545,0.333333333,0.62295082,0,0.666666667,0.333333333,0.5,0.25,0.25,1,0.185991661,0.419061481,0,0.333333333,0,0.2,0.8,0.333333333,0.25,1,0
0.588235294,0.25,0.681818182,0.555555556,0.098360656,0,0.666666667,0.666666667,0.75,0.75,1,1,0.352601357,0.329603158,0.333333333,0.666666667,0,0.2,0.8,1,0.5,1,0.388581117
0,0.75,0.363636364,0.444444444,0.803278689,0,0,0.333333333,0.5,0.25,0.5,1,0.505149292,0.472201251,0,0.333333333,0.333333333,0.4,0.4,0.333333333,0.25,1,0.445638443
0,0.75,0.272727273,0.444444444,0.786885246,0,0.666666667,0.333333333,0.5,0.25,0.5,1,0.448301673,0.419061481,0,0.333333333,0.333333333,0,0.8,0.333333333,0.25,1,0.388581117
0.235294118,0.75,0.545454545,0.666666667,0.213114754,0,0.666666667,0.333333333,0.5,0.25,0.25,1,0.560276338,0.676832407,0.333333333,0.666666667,0.333333333,0.6,0.8,1,0.5,1,0.388581117
0,0.75,0.363636364,0.333333333,0.868852459,0,0,0.333333333,0.5,0.25,1,1,0.396380192,0.370526546,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.388581117
1,0.25,0.227272727,0.333333333,0.032786885,0,0,0.333333333,0.5,0.25,0.75,1,0.298996077,0.519855916,0,0.333333333,0,0.2,0,0,0,0,0.167297755
1,0.75,0.272727273,0.444444444,0.754098361,1,0,0.333333333,0.5,0.5,1,1,0.429473794,0.401461639,0.333333333,0.333333333,0,0.2,0.8,0.333333333,0.5,1,0.471175462
0.588235294,0.25,0.409090909,0.555555556,0.196721311,1,0.666666667,0.333333333,1,0.25,1,1,0.485251326,0.453601117,0.333333333,0.333333333,0,0.2,0.8,1,0.5,1,0.155907934
0.352941176,0.75,0.136363636,0.555555556,0.573770492,0,0,0.333333333,0.5,0.75,0.5,1,0.456867755,0.427068846,0.333333333,0.333333333,0.333333333,0.6,0.4,0.333333333,0.5,1,0.554755532
0,0.75,0.454545455,0.666666667,0.31147541,1,0.666666667,0.666666667,0.75,0.5,0.75,1,0.712685297,0.666200852,0,0.666666667,0.333333333,0.6,0.8,0.666666667,0.75,1,0.538659955
0.352941176,0.75,0.681818182,0.444444444,0.524590164,0,0.666666667,0.666666667,0.75,0.75,0.5,1,0.409275917,0.382581155,0,0.333333333,0,0.2,0.8,0.333333333,0.25,1,0.418208121
0,0.75,0.954545455,0.777777778,0.098360656,0,0.666666667,0.666666667,0.75,0.25,1,1,0.599658156,0.560545834,0.333333333,0.666666667,0.333333333,0.8,0.8,0.666666667,0.75,1,0.517503342
0.176470588,0.75,0.318181818,0.666666667,0.983606557,0,0,0.333333333,0.5,0.25,0.75,1,0.365326692,0.525894818,0,0.333333333,0.333333333,0.8,0.4,0.333333333,0.25,1,0.335613777
0,0.75,0.272727273,0.444444444,0.540983607,0,0.666666667,0.333333333,0.5,0.25,0.5,1,0.407350043,0.380780896,0,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.450888743
0.235294118,0.75,1,0.666666667,0.114754098,0,0,0.666666667,0.75,0.25,1,1,0.473114871,0.681799584,0.333333333,0.666666667,0.333333333,0.6,0.8,0.666666667,0.5,1,0.388581117
0.294117647,0.75,0.727272727,0.555555556,0.196721311,1,0,0.333333333,0.5,0.25,0.5,1,0.375123488,0.531832357,0,0.666666667,0.666666667,0.6,0.4,0.333333333,0.25,1,0.35637473
0.352941176,0.75,0.136363636,0.555555556,0.672131148,0.5,0,0.666666667,0.75,0.75,0.5,1,0.586900767,0.667005379,0,0.666666667,0.333333333,0.8,0.8,0.333333333,0.5,1,0.388581117
0.235294118,1,0.818181818,0.777777778,0.016393443,0,1,0.666666667,1,0.25,1,1,0.433459247,0.646662647,0.333333333,1,0.333333333,0.8,0.8,1,0.75,1,0.517503342
0.058823529,0.25,0.181818182,0.111111111,0.983606557,0,0,0,0.5,0.25,0.25,0,0.330550459,0.308990516,0,0,0.333333333,0,0,0,0,0,0.328426367
0,0.75,0.818181818,0.777777778,0.016393443,0,1,0.666666667,0.75,0.25,1,1,0.587620907,0.549293707,0,1,0.333333333,0.8,0.8,1,0.75,1,0.485692615
0,0.75,0.954545455,0.777777778,0.016393443,1,1,1,1,0.75,1,1,0.664214877,0.620891884,0.333333333,1,0.333333333,0.8,0.8,1,0.75,1,0.56254824
0.352941176,0.75,0.363636364,0.444444444,0.803278689,1,0,0.333333333,0.5,0.25,0.75,1,0.570198856,0.533007999,0,0.333333333,0,0.2,0.6,0.333333333,0.25,1,0.445638443
0,0.75,0.272727273,0.444444444,0.721311475,0,0.666666667,0.333333333,0.5,0.25,0.5,1,0.375123488,0.350656297,0,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.388581117
0,0.75,0.954545455,1,0.049180328,1,1,1,1,1,1,1,0.619788726,0.579363401,0.333333333,1,0.333333333,0.8,0.8,1,0.75,1,0.56254824
0.294117647,0.25,0.227272727,0.444444444,0.262295082,0,0,0.333333333,0.25,0.25,0.5,1,0.44726059,0.58589185,0,1,0,0.2,0.4,0.333333333,0.25,0,0.321096624
0.235294118,0.75,1,0.666666667,0.180327869,0,0.666666667,0.666666667,0.75,0.25,1,1,0.537704348,0.697330004,0.333333333,0.666666667,0.333333333,0.6,0.8,1,0.75,1,0.558672394
0.235294118,0.75,0.863636364,0.777777778,0.016393443,0,0.666666667,0.666666667,1,0.25,1,1,0.318047076,0.627422844,0,1,0.333333333,0.8,1,1,0.75,1,0.546795227
0,0.75,0.681818182,0.666666667,0.098360656,0,0.666666667,0.666666667,0.75,0.75,1,1,0.577412066,0.539750732,0.333333333,0.666666667,0,0.2,0.8,0.666666667,0.5,1,0.445638443
0.058823529,0.75,0.136363636,0.222222222,1,0,0,0.333333333,0.5,0.25,0.5,0,0.359675084,0.336215505,0.333333333,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.282098487
0,0.75,1,0.777777778,0.245901639,1,0,0.666666667,0.75,0.25,1,1,0.858467371,0.802474383,0.333333333,0.666666667,0.333333333,0.8,0.8,0.666666667,0.5,1,0.388581117
0.176470588,0.75,0.409090909,0.666666667,0.114754098,0,0,0.666666667,1,0.25,1,1,0.572951111,0.658547498,0.333333333,0.666666667,0.333333333,1,0.8,0.666666667,0.5,1,0.305986772
0.294117647,0.25,0.227272727,0.666666667,0.114754098,0.5,0,0.666666667,0.5,0.25,0.5,0,0.52006053,0.731340921,0,0.666666667,0.333333333,0.8,0.4,0.333333333,1,0,0.418208121
0,0.75,0.545454545,0.666666667,0.639344262,1,0.666666667,0.333333333,0.5,0.25,0.75,1,0.611774544,0.571871939,0,0.333333333,0.333333333,0.8,0.8,0.333333333,0.5,1,0.495063747
0.235294118,0.75,0.954545455,0.777777778,0.032786885,0,0.666666667,0.666666667,0.75,0.5,0.75,1,0.42910939,0.650051086,0,1,0.333333333,0.8,0.8,0.666666667,0.75,1,0.495063747
0,0.75,0.272727273,0.444444444,0.737704918,0,0,0.333333333,0.5,0.25,0.75,1,0.359675084,0.336215505,0,0.333333333,0.333333333,0,0.4,0.333333333,0.25,1,0.388581117
0.235294118,0.75,0.409090909,0.444444444,0.655737705,0,0.666666667,0.333333333,0.5,0.75,1,1,0.473763428,0.627422844,0,0.333333333,0.333333333,0,0.8,0.666666667,0.5,1,0.388581117
0,0.75,0.454545455,0.555555556,0.426229508,1,0,0.333333333,0.75,0.25,0.5,1,0.450030471,0.42067752,0,0.333333333,0,0.2,0.8,0.333333333,0.5,1,0.499661818
0.176470588,0.75,0.136363636,0.555555556,0.163934426,0,0,0.333333333,0.5,0.5,0.75,1,0.271267432,0.451242773,0,0.666666667,0,0.2,0.4,0.333333333,0.5,1,0.429425342
0.176470588,0.75,0.272727273,0.444444444,0.803278689,0,0,0.666666667,0.5,0.25,1,1,0.500045393,0.618687825,0.333333333,0.666666667,0.333333333,0.8,0.8,0.333333333,0.5,1,0.388581117
0.411764706,0.75,0.363636364,0.444444444,0.721311475,0,0.666666667,0.333333333,0.5,0.25,0.5,1,0.621985096,0.581416513,0,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.466207065
0.235294118,0.75,0.681818182,0.777777778,0.114754098,0,0.333333333,0.666666667,0.75,0.25,1,1,0.460576263,0.638569686,0.333333333,0.666666667,0.333333333,0.8,0.8,0.666666667,0.5,1,0.471175462
0,0.75,0.363636364,0.555555556,0.868852459,0,0.666666667,0.333333333,0.75,0.25,0.75,1,0.482728428,0.451242773,0.333333333,0.333333333,0.333333333,0.8,0.8,0.666666667,0.25,1,0.45606561
0.147058824,0.25,0,0.444444444,0.950819672,0,0,0.333333333,0.5,0.75,0,0,0.33196693,0.310314598,0,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.321096624
0.235294118,0.75,0.545454545,0.444444444,0.639344262,0.5,0.666666667,0.333333333,0.5,0.25,1,1,0.320969356,0.558585994,0,0.333333333,0,0.2,0.8,1,0.5,1,0.495063747
0,0.75,0.818181818,0.777777778,0.016393443,0,0,0.666666667,1,0.5,1,1,0.695228253,0.649882432,0.333333333,1,0.333333333,1,0.8,1,0.75,1,0.313618794
0.588235294,0.75,0.954545455,0.888888889,0.016393443,1,0.666666667,1,1,0.25,1,1,0.651668976,0.609164281,0,1,0.333333333,0.8,0.8,0.666666667,0.5,1,0.434908997
0.235294118,0.75,0.590909091,0.666666667,0.131147541,0,0,0.666666667,0.75,0.25,0.75,1,0.397966917,0.612367368,0,0.666666667,0.333333333,0.6,0.8,1,0.5,1,0.388581117
0,0,0,0.111111111,0.93442623,0,0,0.333333333,0.5,0.75,0.5,0,0.137237005,0.128285809,0.333333333,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.321096624
0.411764706,0.75,0.272727273,0.333333333,0.655737705,0,0,0.333333333,0,0,0.5,1,0.513116604,0.4796489,0,0.333333333,0,0.2,0.2,0.333333333,0.5,1,0.45606561
0,0.75,0.136363636,0.333333333,0.852459016,0,0,0.333333333,0.5,0.5,1,1,0.338044434,0.315995701,0.333333333,0.333333333,0.333333333,0.8,0.4,0.333333333,0.25,1,0.429425342
0,0.75,0.545454545,0.666666667,0.524590164,0,0.666666667,0.333333333,0.75,0.25,0.5,1,0.593096918,0.554412549,0,0.333333333,0.333333333,0.6,0.8,0.666666667,0.5,1,0.50420347
0.235294118,0.75,0.590909091,0.555555556,0.147540984,0,0.666666667,0.333333333,0.75,0.25,1,1,0.4003346,0.594281578,0.333333333,0.333333333,0.333333333,0.6,0.8,1,0.5,1,0.550796779
0.235294118,0.75,1,0.777777778,0.229508197,0,0,0.666666667,0.75,0.25,1,1,0.529125236,0.714884453,0.333333333,0.666666667,0.333333333,0.6,0.8,0.666666667,0.75,1,0.388581117
0.352941176,0.75,0.363636364,0.444444444,0.786885246,0,0.666666667,0.333333333,0.5,0.75,0.5,1,0.465906398,0.43551795,0.333333333,0.333333333,0.333333333,0.6,0.8,0.666666667,0.25,1,0.445638443
0.294117647,0.75,0.318181818,0.444444444,0.180327869,0,0,0.333333333,0.5,0.25,1,1,0.411192039,0.72607608,0,0.333333333,0,0.2,1,0.666666667,0.5,1,0.328426367
0.176470588,0.75,0.181818182,0.555555556,0.93442623,0,0,0.333333333,0.5,0.25,0.75,1,0.404248113,0.54906946,0,0,0.333333333,0.8,0.4,0.333333333,0.25,1,0.418208121
0,0.75,0.272727273,0.444444444,0.737704918,1,0,0.333333333,0.5,0.25,0.5,1,0.403468641,0.377152656,0.333333333,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.495063747
0,0.75,0.863636364,0.666666667,0.737704918,1,0,0.333333333,0.75,1,0.5,1,0.684056653,0.639439493,0.666666667,0.333333333,0.666666667,0.8,0.8,0.666666667,0.5,1,0.72773693
0,0.75,0.363636364,0.555555556,0.081967213,0,0,0.333333333,0.5,0.25,0.75,1,0.424708953,0.397007582,0.333333333,0.666666667,0,0.2,0.4,0.666666667,0.5,1,0.394699272
0,0.75,0.136363636,0.444444444,0.032786885,1,0,0.333333333,0.5,0.25,1,1,0.278934941,0.260741587,0,0.333333333,0,0.2,0,0,0,1,0.321096624
0,0.75,0.772727273,0.666666667,0.524590164,0,0,0.333333333,0.75,1,0.5,1,0.576672216,0.539059138,0.333333333,0.666666667,0.666666667,0.6,0.8,0.333333333,0.5,1,0.400717941
0.176470588,0.25,0.227272727,0.444444444,0.950819672,0,0,0.333333333,0.5,0.25,0.5,1,0.355269524,0.502377047,0,0.333333333,0,0.2,0.4,0.333333333,0.5,1,0.388581117
0.588235294,1,0.818181818,0.666666667,0.081967213,0,0,0.666666667,0.75,0.5,1,1,0.539887099,0.504673306,0,0.666666667,0,0.2,0.8,0.666666667,0.5,1,0.382360131
0,0.75,0.363636364,0.444444444,0.245901639,1,0,0.333333333,0.5,0.5,0.75,1,0.443418594,0.414496898,0.333333333,0.666666667,0,0.2,0.8,0.333333333,0.25,1,0.434908997
0,0.75,0.863636364,0.777777778,0.131147541,0,0.666666667,0.666666667,1,0.25,1,1,0.513116604,0.4796489,0.333333333,0.666666667,0,0.2,0.8,1,0.5,1,0.388581117
0,0.75,0.363636364,0.555555556,0.819672131,0,0.666666667,0.333333333,0.5,0.25,0.75,1,0.553513775,0.517411191,0,0.333333333,0,0.2,0.8,0.666666667,0.25,1,0.471175462
0.294117647,0.5,0.318181818,0.444444444,0.967213115,0,0,0.333333333,0.5,0.75,0.5,0,0.423970546,0.626703107,0,0.333333333,0,0.2,0,0,0,0,0.35637473
0,0.75,0.954545455,0.666666667,0.016393443,0,1,0.666666667,0.75,0.25,1,1,0.568941184,0.531832357,0,0.666666667,0,0.2,0.8,0.666666667,0.5,1,0.490407837
0,0.75,0.363636364,0.555555556,0.852459016,0,0.666666667,0.333333333,0.5,0.25,0.5,1,0.54015906,0.504927529,0.333333333,0.333333333,0.666666667,0.8,0.8,0.666666667,0.5,1,0.495063747
0.411764706,0.75,0.272727273,0.333333333,0.704918033,1,0,0.333333333,0.5,0.25,0.5,0,0.630645276,0.589511839,0,0.333333333,0,0.2,0,0,0,1,0.45606561
0,0.75,0.772727273,0.444444444,0.704918033,0,0.333333333,0.333333333,0.5,0.75,0.25,1,0.588578967,0.550189278,0,0.333333333,0,0.2,0.8,0.333333333,0.5,0,0.388581117
0,0.75,0.363636364,0.555555556,0.163934426,1,0,0.333333333,0.5,0.5,0.5,1,0.398757792,0.372749069,0,0.333333333,0,0.2,0.8,0.666666667,0.25,1,0.388581117
0,0.75,0.681818182,0.444444444,0.62295082,1,0,0.333333333,0.5,0.75,0.5,1,0.372592152,0.348290066,0,0.333333333,0,0.2,0.4,0.666666667,0.5,1,0.388581117
0.588235294,0.25,0.409090909,0.555555556,0.180327869,1,0.666666667,0.333333333,1,0.25,1,1,0.491485954,0.459429095,0.333333333,0.333333333,0,0.2,0.8,1,0.5,1,0.388581117
0.235294118,0.75,0.954545455,1,0.016393443,0,1,1,1,0.75,1,1,0.625038753,0.687457262,0.333333333,1,0.333333333,1,1,1,0.75,1,0.56254824
0.588235294,0.75,0.636363636,0.777777778,0.098360656,0,0.666666667,0.666666667,0.75,0.25,1,1,0.505149292,0.472201251,0,0.666666667,0.333333333,0.6,0.8,1,0.5,1,0.265271046
0,0.75,0.863636364,0.777777778,0.016393443,0,1,0.666666667,1,1,1,1,0.632353781,0.591108908,0.333333333,0.666666667,0.333333333,0.8,0.8,1,0.75,1,0.550796779
0.235294118,0.75,0.681818182,0.555555556,0.016393443,0,0,0.666666667,0.75,0.25,1,1,0.294860152,0.520829095,0,0.666666667,0.333333333,0.8,0.8,1,0.5,1,0.418208121
0,0.75,0.363636364,0.555555556,0.786885246,1,0,0.333333333,0.5,0.5,1,1,0.482095066,0.450650722,0,0.333333333,0.333333333,0.4,1,1,0.5,1,0.490407837
0,0.75,0.363636364,0.444444444,0.032786885,0,0,0.333333333,0.5,0.25,0.75,1,0.418010843,0.390746351,0.333333333,0.666666667,0,0.2,0.8,0.333333333,0.25,1,0.423859223
0.588235294,0.75,0.636363636,0.666666667,0.06557377,0,0.666666667,0.666666667,0.75,0.75,1,1,0.582064492,0.544099706,0,0.666666667,0.333333333,0.6,0.8,1,0.5,1,0.265271046
0.294117647,0.75,0.727272727,0.444444444,0.93442623,0,0,0.333333333,0.75,0.5,0.75,1,0.371744596,0.5926988,0,0.333333333,0,0.2,0.4,0.333333333,0.25,0,0.56254824
0.147058824,0.25,0,0.666666667,0.950819672,0,0,0.333333333,0.5,0.25,1,1,0.453806255,0.424207031,0,0.666666667,0.333333333,0.8,0.8,0.333333333,0.25,0,0.369595419
0.352941176,0.75,0.863636364,0.444444444,0.032786885,0,0,0.333333333,0.75,0.25,0.75,1,0.308139878,0.505435426,0,0.666666667,0,0.2,1,1,0.5,1,0.46117107
0.235294118,0.75,0.545454545,0.666666667,0.37704918,0,0.666666667,0.333333333,0.75,0.25,0.5,1,0.407350043,0.578538808,0,0.333333333,0.333333333,0.6,0.8,0.333333333,0.5,1,0.495063747
0,0.75,0.363636364,0.444444444,0.803278689,0,0,0.333333333,0,0,0.5,1,0.36747811,0.343509584,0,0.333333333,0,0.2,0.8,0.666666667,0.25,1,0.388581117
0.058823529,0.75,0.181818182,0.222222222,0.737704918,0,0,0.333333333,0.5,0.25,1,1,0.516025407,0.482367978,0,0,0,0.2,0,0,0,1,0.35637473
0.823529412,0.75,0.454545455,0.555555556,0.491803279,0,0,0.333333333,0.75,0.25,0.5,1,0.237735381,0.457400207,0,0.333333333,0.333333333,0.6,0.8,0.666666667,0.25,1,0.471175462
0,0.75,0.681818182,0.444444444,0.229508197,0,0,0.333333333,0.75,0.25,0.75,1,0.411192039,0.3843723,0,0.333333333,0,0.2,0.8,0.333333333,0.25,1,0.418208121
0.235294118,0.75,0.954545455,0.777777778,0.032786885,0,1,0.666666667,1,0.75,1,1,0.461915851,0.705207655,0,0.666666667,0.333333333,0.8,1,1,0.75,1,0.606144448
0.588235294,0.25,0.681818182,0.555555556,0.114754098,0,0.666666667,0.666666667,0.75,0.75,1,1,0.352601357,0.329603158,0.333333333,0.666666667,0,0.2,0.8,1,0.5,1,0.388581117
0.294117647,0.5,0.136363636,0.555555556,0.983606557,0.5,0,0.333333333,0.5,0.25,0.5,0,0.278392384,0.49903369,0.333333333,0.333333333,0,0.2,0.4,0.333333333,0.25,1,0.34958298
0,1,0.818181818,0.555555556,0.016393443,0,0,0.666666667,0.75,0.25,1,1,0.489626327,0.457690761,0,0.666666667,0,0.2,0.8,1,0.5,1,0.471175462
0.294117647,0.75,0.727272727,0.555555556,0.245901639,0,0,0.333333333,1,0.25,0.25,1,0.548494341,0.719763844,0,0.333333333,0.333333333,0.8,0.4,1,0.5,1,0.490407837
0.588235294,1,0.818181818,0.777777778,0.032786885,0,0,0.666666667,0.75,0.25,1,1,0.498531052,0.466014681,0.333333333,0.666666667,0.333333333,0.8,0.8,1,0.5,1,0.209645597
0.235294118,0.75,0.545454545,0.555555556,0.229508197,0,0.666666667,0.333333333,0.75,0.25,0.5,1,0.578887442,0.761137213,0.333333333,0.333333333,0.333333333,0.6,0.8,1,0.5,1,0.388581117
0.588235294,0.25,0.727272727,0.777777778,0.016393443,1,1,1,1,1,1,1,0.604963922,0.565505535,0.333333333,0.666666667,0.333333333,0.8,0.8,1,0.5,1,0.412469402
